	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
6880	29121	55610.0	2777	particularli joyless exceedingli dull period comingofag tale	0.0
6881	29148	68360.0	3469	matur deepli felt fantasi director travel 300 year russian histori	3.0
6882	29190	31488.0	1474	broomfield reveal iron manifest institution slaveri tie blackown record label whiteempow polic forc	2.0
6883	29202	115444.0	6151	in end film feel homogen bit contriv look back tatter ugli past rosetint glass	1.0
6884	29210	138328.0	7489	film ultim offer noth peopl in urban jungl need peopl surviv	1.0
6885	29238	129491.0	6963	uzumaki interest social parallel defiant aesthet seem prostitut muse	1.0
6886	29242	104692.0	5530	meet even exceed expect best sequel sinc empir strike back majest achiev epic astonish grandeur surpris emot depth	4.0
6887	29292	131443.0	7082	mostli believ refreshingli lowkey quietli inspir littl sport drama	3.0
6888	29323	135195.0	7298	absorb unsettl psycholog drama	2.5
6889	29326	93819.0	4894	plain pedestrian catsup	0.0
6890	29331	110481.0	5853	movi ha stuck around thi long know someth	4.0
6891	29398	85274.0	4409	believ wa nt one film virtu	1.0
6892	29402	97532.0	5100	video game involv thi mess	1.0
6893	29413	102019.0	5370	thi rough trade punchandjudi act nt play well play wors	1.5
6894	29445	50070.0	2459	wild ride movi keep throw fastbal	3.0
6895	29447	137821.0	7458	still raptur year cinema paradiso stand one great film movi love	4.0
6896	29450	31913.0	1494	world travel might not go anywher new arriv anyplac special certainli honest attempt get someth	3.0
6897	29538	51031.0	2512	s1m0ne satir not subtl effect	3.0
6898	29555	98864.0	5186	littl uneven cat meow good enough purr	3.0
6899	29605	20211.0	900	sweetli affect stori four sister cope in one way anoth life endgam	3.0
6900	29614	138672.0	7515	drama wa uninspir even stori immers in love lust sin could nt keep attent	0.0
6901	29616	110378.0	5846	overal tomfooleri like thi matter tast	1.0
6902	29617	30185.0	1401	perform strong though subject matter demand act border hammi time	3.0
6903	29638	153302.0	8373	in addit glu edg seat chang lane also film fresh imagin insight	4.0
6904	29654	17384.0	755	though few argu rank best herzog work invinc show back in form astoundingli rich film	4.0
6905	29675	87713.0	4555	screenplay never let us forget bourn wa onc amor assassin like one pursu never realli true us versu	3.0
6906	29702	59387.0	2995	slow silli unintent hilari	2.0
6907	29703	67054.0	3404	nettelbeck ha craft engag fantasi flavour emot one part romanc novel one part recip book	3.0
6908	29732	113255.0	6017	wrap in guis dark quirki comedi nt quirki think comedi gener meanspirit	2.0
6909	29784	124952.0	6716	even though film doe nt manag hit mark still entertain watch target practic	3.0
6910	29792	28842.0	1337	actor fantast	4.0
6911	29805	79940.0	4119	director uwe boll writer robert dean klein fail gener ani interest in unsympathet hero caught up in intric plot cleverli work out not overcom blah charact	1.0
6912	29820	80503.0	4146	dark quirki road movi constantli defi expect	4.0
6913	29849	150226.0	8183	recogn zeu lrb dog snatch rrb make wish home watch movi instead in theater watch thi one	1.0
6914	29883	10412.0	438	remark not becaus epic scope becaus startl intimaci achiev despit breadth	4.0
6915	29889	65649.0	3327	peralta mythmak could use inform adult hindsight	2.0
6916	29890	75035.0	3848	scherfig lightheart profil emot desper achingli honest delight cheeki	4.0
6917	29892	74951.0	3843	adventur pluto nash whole lot nada	0.0
6918	29895	106744.0	5638	main charact simpli name husband wife kidnapp emphas disappointingli gener natur entir effort	0.0
6919	29995	63654.0	3223	spielberg ha manag marri scienc fiction film noir action flick philosoph inquiri	3.0
6920	30003	129555.0	6966	huppert girardot give perform except honesti	4.0
6921	30005	89673.0	4667	ani film doe nt even in pass mention polit prison poverti boat load peopl tri escap countri	1.0
6922	30022	153293.0	8372	stori offer trenchant critiqu capit	2.5
6923	30028	87927.0	4567	deliber devotedli construct far heaven too pictur postcard perfect too neat new pinlik too obvious recreat reson	3.0
6924	30053	6780.0	272	first 10 minut worth see	2.5
6925	30079	50053.0	2457	made want pack raw dough in ear	0.0
6926	30104	43636.0	2113	honest sensit stori vietnames point view	3.0
6927	30117	83435.0	4311	not particularli well made sinc found howl cring say film work	3.0
6928	30123	23074.0	1045	filmmak ask us believ in someth improb	2.0
6929	30130	31798.0	1490	effort star kline lend digniti dumb stori naught	1.0
6930	30177	8202.0	340	direct pianist like surgeon mend broken heart veri meticul without ani passion	1.0
6931	30178	70035.0	3566	ramsay succe primarili typic blend unsettl atmospher deliv seri abras styliz sequenc burn themselv upon viewer memori	3.0
6932	30183	129000.0	6938	detect stori romanc spice intrigu academ skullduggeri polit	3.0
6933	30195	135235.0	7302	without ani redeem valu whatsoev	0.0
6934	30212	111207.0	5896	never find tone sever scene run too long	1.0
6935	30217	76534.0	3935	talkheavi film play like one robert altman lesser work	2.0
6936	30236	145212.0	7891	death smoochi often veri funni even remark integr devito misanthrop vision	3.0
6937	30238	43876.0	2127	infidel drama nice shot welledit featur standout perform dian lane	4.0
6938	30241	19592.0	861	thi lax limp comedi seen in meander wornout materi	1.0
6939	30273	35564.0	1675	thi movi bad almost worth see becaus bad	1.0
6940	30293	106370.0	5617	almost unbear morbid love stori	0.0
6941	30300	135980.0	7345	ani rock pile set	1.0
6942	30330	424.0	16	welcom relief basebal movi tri too hard mythic thi one sweet modest ultim win stori	3.0
6943	30334	116225.0	6194	thi film manag find great in hue drastic iconographi	3.0
6944	30343	42702.0	2062	ami cute ami career success lrb bestsel writer selfhelp book ca nt help rrb ami neuros come men	2.0
6945	30351	145084.0	7882	clearey portrait intens live time fill nervou energi moral ambigu great uncertainti	3.5
6946	30366	52848.0	2620	fairytal formula serv paper skeleton veri good act dialogu comedi direct especi charm	4.0
6947	30372	43124.0	2084	film ha problem short disappoint want stori go	3.0
6948	30383	120354.0	6435	burn visual charact hi punchi dialogu not hi plot carri waydowntown	2.5
6949	30398	71807.0	3664	seemingli disgust lazi materi finish product unshap look director fisher steven inexplic dip key moment film in wake life water color	1.0
6950	30403	106579.0	5629	kind film leav scratch head in amaz over fact mani talent peopl could particip in illadvis poorli execut idea	0.0
6951	30431	113505.0	6035	approach usher said sit ask rais	0.0
6952	30449	49823.0	2444	dens thought brim idea too complex rapidli absorb	2.0
6953	30459	29646.0	1374	filmmak tri balanc point often incis satir unabash sweet result sometim brace sometim baffl quit often in unexpect way touch	3.0
6954	30466	119194.0	6371	blade runner would look like lowbudget seri uhf channel	1.0
6955	30496	144269.0	7831	grip drama	4.0
6956	30516	9024.0	377	twenti year first releas et remain wondrou hollywood fantasi apex steven spielberg misunderstood career	4.0
6957	30519	74087.0	3792	decent dull	2.0
6958	30535	150304.0	8186	like 2day old coke	0.5
6959	30553	141935.0	7699	too smart ignor littl too smugli superior like thi could movi end up slap target audienc in face shoot in foot	1.0
6960	30559	40726.0	1952	film nt convinc calvin jr barbershop repres sort beacon hope in middl chicago south side	1.0
6961	30575	48626.0	2375	dramat crisi doe nt alway succeed in quest taken serious huppert volatil perform make rivet movi experi	2.5
6962	30670	59757.0	3013	sean penn owe nicola cage apolog	2.0
6963	30695	125100.0	6723	beauti direct convincingli act	3.0
6964	30707	88386.0	4593	onli thing give movi point bravado take entir stale concept push audienc meat grinder one time	0.0
6965	30717	26680.0	1224	energ intox documentari chart rise hiphop cultur in gener art scratch lrb turntabl rrb in particular	4.0
6966	30729	140823.0	7639	screenplay doe too much meander norton ha recit bland polic procedur detail fienn wander around in attempt seem weird distanc hopkin look like drag queen	1.0
6967	30781	113893.0	6055	forget psycholog 101 studi romant obsess watch process costum in castl thi wo nt seem like bore	1.0
6968	30783	9446.0	393	in thi film aussi david caesar channel notquitedead career guy ritchi	2.0
6969	30796	58150.0	2931	well not pathet anim	2.0
6970	30800	51455.0	2534	hail clever exercis in neohitchcockian thi clever veri satisfi pictur accur chabrolian	4.0
6971	30848	60247.0	3042	sound gunfir cell phone ring	2.0
6972	30862	100482.0	5272	mr wollter ms seldhal give strong convinc perform neither reach deepest recess charact unearth quak essenc passion grief fear	2.0
6973	30880	99205.0	5202	ha produc in recent memori even far tamer advertis	3.0
6974	30896	50113.0	2462	although olivi assaya elegantli appoint period drama seem time pad incid in way tooconscienti adapt	1.0
6975	30911	145227.0	7892	arm game support cast pitchperfect forster alway hilari meara levi like mike shoot score namesak proud	4.0
6976	30921	22423.0	1012	whole thing play like tire tyco ad	1.0
6977	30926	128644.0	6920	whatev complaint might take lrb rrb earnest error hardwon reward over bombast selfglorif feelgood fiasco like antwon fisher emperor club ani time	3.0
6978	30935	94466.0	4931	final minut thi percept studi two famili in crisi two girl whose friendship sever test bad luck immatur	1.0
6979	30989	32308.0	1515	lrb soderbergh rrb tend place psycholog philosoph materi in ital rather trust audienc intellig creat overal sens brusqu	1.0
6980	31024	56242.0	2820	thi one rare doc paint grand pictur era make journey feel like parti	3.0
6981	31038	134120.0	7238	like leaf album photo accompani sketchiest caption	1.0
6982	31043	54959.0	2738	zellweg whini poutylip poof face spindli attempt play ingenu make nomin best actress even	1.0
6983	31074	74533.0	3821	sleepinduc thriller singl twist everyon except charact in see come mile away	1.0
6984	31082	100031.0	5249	baran gentl film dramat punch haunt ode human	2.0
6985	31143	114744.0	6107	thi kind subject matter could easili fumbl lesser filmmak ayr make right choic everi turn	3.0
6986	31182	62891.0	3182	thoroughli engross ultim tragic	2.0
6987	31187	50063.0	2458	sincer dramat conflict gay comingofag tale	2.0
6988	0	140593.0	7629	yakusho alway wonder longfac sad sack hi chemistri shimizu veri believ	3.5
6989	1	93544.0	4877	flick guy	2.0
6990	11	32127.0	1505	pain slow clicheridden film fill hole clyde barrow car	1.0
6991	19	25283.0	1156	reminisc alfr hitchcock thriller scari part in sign occur wait thing happen	3.0
6992	35	146700.0	7980	not fresh idea core thi tale	1.0
6993	57	71553.0	3651	much better documentari reveal emot surpris pedestrian english titl would believ	4.0
6994	73	118757.0	6348	miracul movi go home slight yet overflow wisdom emot	4.0
6995	87	20790.0	928	contrast neither dramat comic weird fizzl	1.0
6996	95	124359.0	6679	veer uncomfort close proserb propaganda	2.0
6997	110	57117.0	2877	take care nice perform quintet actress nonetheless drag dure 112minut length	2.0
6998	124	136727.0	7393	never onc predict	3.0
6999	127	92546.0	4821	thi new time machin hardli perfect yet prove surprisingli servic	2.5
7000	154	64410.0	3261	perfectli compet often imagin film lack littl lilo stitch in spade charisma	2.0
7001	180	66033.0	3350	subvers element thi disney cartoon provid unexpect fizzabl	2.0
7002	186	64392.0	3260	brown saga like mani befor hi make snappi prose stumblebum movi	2.0
7003	237	9982.0	419	attal push too hard make thi comedi seriou drama	0.0
7004	247	69647.0	3542	patchi combin soap opera lowtech magic realism time ploddingli sociolog commentari	1.0
7005	341	56386.0	2827	obviou copi one best film ever made could not	1.0
7006	368	93301.0	4866	wiseman reveal victim domest abus in piti terror	2.0
7007	378	140653.0	7631	clinic depress abandon slim hope dream	2.0
7008	395	33637.0	1578	man leav screen said film wa better save privat ryan	4.0
7009	396	124748.0	6704	much movi charm lie in utter cute stuart margolo	3.0
7010	397	116243.0	6195	slambang superhero kinet enough engross even antsi youngster	4.0
7011	428	144866.0	7866	in word bad film like see year	0.0
7012	445	80626.0	4152	lifes reenact jack chick cartoon tract alway end hippi get toss lake fire	2.0
7013	451	91348.0	4752	sophist viewer refus admit nt like like call challeng fellow sophist	2.0
7014	455	67494.0	3427	movi send out theater feel like actual spent time live in anoth commun	3.0
7015	462	99800.0	5237	nicol holofcen love amaz screenplay jump head class women film manag avoid ghetto sentiment chickflick treat femal folli satir style	4.0
7016	467	6738.0	270	superbl photograph stage mend seri rivet set piec like mainstream audienc rare seen	4.0
7017	486	27025.0	1242	touch smallscal stori famili respons care in commun	3.5
7018	492	83233.0	4298	termin bland pain slow needlessli confus movi shot digit videotap rather film frequent indecipher	1.0
7019	505	114800.0	6110	not onc doe come close excit	1.0
7020	529	104830.0	5536	remark film bernard rose	4.0
7021	557	7555.0	307	wellintent effort still too burden actor offbeat sensibl earnest emot core emerg ani degre access	1.0
7022	561	147979.0	8054	charm result festiv in cann	3.0
7023	574	11584.0	499	despit modest aspir occasion charm not dismiss	3.0
7024	576	21680.0	970	art direct often exquisit anthropomorph anim charact beauti realiz clever makeup design leav one hope eventu dvd releas offer subtitl origin italianlanguag soundtrack	4.0
7025	603	129361.0	6955	problemat charact overli conveni plot twist	0.0
7026	612	101128.0	5315	bray complet sea noth savag garden music video hi resum ha no clue make movi	0.0
7027	613	78432.0	4034	could look futur saw bad thi movi wa would go back choos skip	0.0
7028	616	41716.0	2008	happen someth goe bump in night nobodi care	1.0
7029	618	79279.0	4083	admir reconstruct terribl event fit memori dead day thousand thereaft	3.0
7030	630	116761.0	6227	cube charisma chemistri compens corni clich	2.0
7031	663	25716.0	1175	intens effect film loneli chilli anonym environ mani us spend much time	3.0
7032	724	103816.0	5473	splendidli illustr abil human spirit overcom advers	3.0
7033	739	155734.0	8525	none thi socal satir ha ani sting woodi afraid bite hand ha final extent warm up	1.0
7034	745	148055.0	8058	brisk wang pace none excel cast given air breath	1.5
7035	763	103247.0	5445	screenwrit dig themselv in deeper everi time toss logic scienc essenti dungeon dragon fantasi modern militari weaponri	1.0
7036	807	82110.0	4237	pure intent passabl divert hi secret life light innocu unremark	2.0
7037	833	149495.0	8137	could use littl human never lack in eyepop visual	3.0
7038	841	16164.0	697	thi movi cherish	4.0
7039	872	126486.0	6802	loud ugli irrit movi without ani satir salvo hit discern target	0.0
7040	877	93697.0	4886	love liza festiv film would better stay festiv circuit	1.0
7041	882	146496.0	7970	film doe nt sustain initi promis jar newagey tone creep second half	1.0
7042	885	36619.0	1734	watch thi gentl mesmer portrait man come term time bare realiz mind blown	3.0
7043	899	110804.0	5870	lrb rrb poorli execut comedi	0.0
7044	910	128558.0	6915	boomer kid barri good time	3.0
7045	940	150022.0	8171	troubl thing clockstopp	1.0
7046	1021	152948.0	8349	michel piccoli move perform thi film reason	3.0
7047	1040	104256.0	5500	grant carri day impecc comic time raffish charm pierc intellect	3.0
7048	1044	123336.0	6620	enthral entertain featur	4.0
7049	1057	39996.0	1914	wa dark stormi night	2.0
7050	1062	134579.0	7261	except well act dian lane richard gere	4.0
7051	1066	71661.0	3657	someth unintent comic in film drumbeat authent given stale plot pornograph way film revel in swank apart cloth parti	1.0
7052	1071	35337.0	1662	suprem unfunni unentertain watch middleag older men drink excess piss tree bs one anoth put show in drag	0.0
7053	1142	70460.0	3594	start out tremend promis introduc intrigu allur premis onli fall prey boatload screenwrit clich sink faster leaki freighter	0.5
7054	1152	73266.0	3743	cheap scam put togeth cynic creep revolut studio imagin entertain make sucker out surrend 9 93 minut unrecover life	0.0
7055	1161	74339.0	3809	certainli naturalist australian counterpart amari film fall short in build drama lilia journey	1.0
7056	1182	18867.0	828	movi like year late tap realiti tv obsess even tardier exploit novelti webcast	1.0
7057	1187	76214.0	3911	director eastwood hi game no real sens suspens none plot surpris realli surpris	0.5
7058	1228	77320.0	3977	not everyon play dark challeng tune taught piano teacher	2.0
7059	1235	96552.0	5044	origin ringu current american adapt akin compar evil dead evil dead ii	2.0
7060	1245	125424.0	6739	michael moor give us perfect start point nation convers gun violenc fear	3.0
7061	1265	81391.0	4195	strang come kingdom mild wild	3.0
7062	1268	101905.0	5364	few film thi odd inexplic unpleas	0.0
7063	1278	64875.0	3285	audienc feel exhaust watch movi dark lrb dark green exact rrb sour bloodi mean	1.0
7064	1287	122958.0	6599	tell almost immedi welcom collinwood nt go jell	1.0
7065	1296	118342.0	6322	engross iranian film two itiner teacher lost desol peopl encount in place war ha savag live liberti poor dispossess	3.0
7066	1424	5182.0	206	mont cristo smartli emphas wellwrought stori omit needless chase scene swordfight reveng unfold	4.0
7067	1491	87188.0	4523	script ha less spice rat burger rock fight skill in line steven seagal	0.5
7068	1499	139603.0	7574	one ca nt deni serious qualiti	3.0
7069	1508	4847.0	186	spald gray equival teen grossout comedi	1.5
7070	1527	8333.0	346	fail fundament everi convent level achiev kind goofi grandeur	1.0
7071	1529	108891.0	5765	inher limit use video game sourc materi movi onc made too clear in thi schlocki horroract hybrid	1.0
7072	1549	83752.0	4330	hackney stori affluent damsel in distress decid fight bulli husband simpli too overdon	1.0
7073	1585	141664.0	7685	huge entertain uplift	3.333333333333333
7074	1596	69245.0	3519	hard believ joker suppos pull four similar kidnap befor	1.0
7075	1610	152796.0	8339	coupl disgrac written dialogu flail bodili movement substitut act circuit awkwardli pace soap operaish stori	1.0
7076	1672	44129.0	2139	firsttim john mckay never abl pull back cours	1.0
7077	1706	82073.0	4234	meander confus	0.0
7078	1715	727.0	27	film clearli mean	2.0
7079	1742	109670.0	5811	less fresh	0.5
7080	1783	126556.0	6805	ultim ye snaillik pace lack themat reson make film silli scari like sort martha stewart decor program run amok	0.0
7081	1804	98837.0	5184	bodi take place nt also place	3.0
7082	1822	91580.0	4766	shyamalan offer copiou hint along way myriad sign beneath familiar funni surfac far bigger far meaning stori one in littl green men come earth harvest purpos	3.0
7083	1830	35065.0	1649	mattei complet lose film circular structur ever offer ani insight discours well love in time money	1.0
7084	1846	56999.0	2868	perhap film seen convers starter	2.0
7085	1849	116218.0	6193	terrif b movi in fact best in recent memori	4.0
7086	1852	80028.0	4124	in captur underst comed agoni everrumin genteel yet decad aristocraci no longer pay bill film could well address turn 20th centuri 21st	2.0
7087	1861	101026.0	5307	offer persuas look defeat defiant nation in flux	3.0
7088	1867	75247.0	3860	romanek theme everi bit distinct hi visual	4.0
7089	1894	135625.0	7327	american adobo ha heart lrb palat rrb in right place brain littl scatter ditsi even	1.0
7090	1900	87346.0	4530	rare movi movi	3.0
7091	1928	23778.0	1081	stori set sea ghost ship pretti landbound leaden act dull exposit telegraph surpris	0.0
7092	1945	126974.0	6827	painless timekil becom instead grate endur test	1.0
7093	1970	52015.0	2566	frankli kind insult men women	0.0
7094	1994	45701.0	2222	puzzl hi ardent fan	1.0
7095	2020	100594.0	5280	ultim movi too headi children too preachi adult	1.0
7096	2024	61552.0	3111	play better onli film publicist peopl take mani drug film charact	0.5
7097	2039	82816.0	4277	paraphras line anoth dicken novel nichola nicklebi too much like fragment underdon potato	0.0
7098	2051	124996.0	6718	thi rather unfocus alloverthemap movi would lot better pare down plot charact few rather dozen subtler sens humor	1.0
7099	2063	137276.0	7427	not too raci not too offens	2.0
7100	2070	77227.0	3973	shatner probabl funniest person in film give idea bad wa	1.0
7101	2073	134854.0	7279	strike joli perform never let charact becom caricatur not even radioact hair	3.0
7102	2077	86040.0	4452	brisk hack job	1.0
7103	2106	77713.0	3997	someth ultim scorses film stomachturn violenc color new york gang lore hallmark hi person cinema paint largestev histor canva	4.0
7104	2119	72034.0	3678	rotten in almost everi singl facet product want crawl up in embarrass	0.0
7105	2122	146075.0	7943	talent cast alon keep watch fight scene	4.0
7106	2127	70887.0	3614	not complet loveabl underdog movi sinc bad news bear ha	1.0
7107	2188	24316.0	1105	everyon blame	1.0
7108	2210	80081.0	4126	tri might resist got place in heart smokey robinson thi movi worm way	3.0
7109	2212	148144.0	8062	plotlin lumpi twoday old porridg filmmak paw sad say over thi unbear project	1.0
7110	2226	95814.0	5006	might releas	2.0
7111	2305	137229.0	7424	film overal mood focu interest constantli unfulfil	2.0
7112	2368	93849.0	4896	nt steal harvard horribl movi onli grand failur	0.0
7113	2377	25478.0	1166	best guard resent betti manipul yet needi margot front center	2.0
7114	2383	19689.0	868	imax screen enhanc person touch manual anim	4.0
7115	2436	127459.0	6856	lead natur love pace seren humor wri sprightli	4.0
7116	2470	42846.0	2070	never bought telemarket bought thi movi	3.0
7117	2482	70082.0	3569	best cleti tout might inspir trip video store in search better movi experi	1.0
7118	2485	27482.0	1263	janic beard falter in recycl aspect implaus sag in pace rise in courag comed employ	3.0
7119	2505	115060.0	6130	actionadventur thi spacebas homag robert loui stevenson treasur island fire plasma conduit	3.0
7120	2508	58801.0	2965	despit terrif special effect funnier gag harri potter chamber secret find way make jk rowl marvel seri deadli bore	0.0
7121	2548	138452.0	7499	deepa mehta provid access introduct well intellig observ success bollywood in western world	3.0
7122	2553	110057.0	5829	stori ha potenti touch angel simplic sappi thirteen convers one thing generos optim never resort easi feelgood sentiment	3.0
7123	2562	112099.0	5951	like seri movi funni smart visual invent aliv	2.0
7124	2571	87288.0	4527	action quickli sink bythenumb territori	1.0
7125	2580	56467.0	2835	stori predict joke typic sandler fare romanc ryder puzzl	1.0
7126	2652	85297.0	4411	mandel holland direct uninspir hi script unsurpris perform phifer black ultim win	2.5
7127	2653	65223.0	3301	bibbidybobbidibland	0.0
7128	2692	145106.0	7883	admir sometim except film	4.0
7129	2734	31433.0	1471	tasti slice droll whimsi	2.5
7130	2795	92108.0	4794	ultim engag less stori actorli existenti despair boundaryhop formal innov glimps anoth kind chines cultur revolut	3.0
7131	2803	48390.0	2363	scene drag underscor obviou sentiment slather top	0.0
7132	2829	89667.0	4666	one best movi year	4.0
7133	2852	125332.0	6735	anyon ever fantas space travel ca nt afford 20 million ticket ride russian rocket catch thi imax offer	3.0
7134	2879	154889.0	8473	love like	3.0
7135	2938	15616.0	669	bore even target audienc talk way	0.0
7136	2941	140665.0	7632	worst rambo meetsjohn ford	2.0
7137	2957	49089.0	2398	intellig romant thriller veri oldschool kind qualiti	3.0
7138	2961	105730.0	5582	doe fine job contrast sleek film present play paranoia film past	3.0
7139	2966	49624.0	2432	first half burst goofi energi previou disney film onli use few minut	2.0
7140	2989	30233.0	1404	ha caffein sloppi brillianc sparkl idea wish develop care anim energi put duti effort disciplin gradegrubb shame	2.333333333333333
7141	2999	107424.0	5676	meatier deeper begin andor end would easili tip thi film rang veri veri strong b	3.0
7142	3002	2614.0	101	lrb green rrb comedi equival saddam hussein readi go un ask permiss preemptiv strike	1.0
7143	3015	151907.0	8289	in mood fun bad movi might want catch freak matine	2.0
7144	3020	71294.0	3637	chen film resolut downbeat smoker onli everi indulg indi trick in book	1.0
7145	3022	16150.0	696	piquant medit thing prevent peopl reach happi	2.0
7146	3027	72217.0	3690	emperor club one film possess good intent in world	2.0
7147	3042	22858.0	1035	film tri touch spousal abus veer cours becom anoth reveng film	2.0
7148	3131	81322.0	4192	not onli dull becaus seen lrb eddi rrb murphi genialrogu shtick death becaus plot equal hackney	1.0
7149	3145	147943.0	8052	larg thi mr kilmer movi hi strongest perform sinc door	3.0
7150	3153	107106.0	5659	thi pain unfunni farc traffic in tire stereotyp encumb complic no bear stori	1.0
7151	3157	68176.0	3461	fact nt veri good almost besid point	1.0
7152	3159	152245.0	8307	not classic spyact buddi movi entertain enough worth look	2.0
7153	3166	71065.0	3624	brave sweetli render love stori	3.0
7154	3181	43525.0	2105	great dragon	3.0
7155	3192	22224.0	998	admir yet not recommend becaus overstay natur run time	1.3333333333333333
7156	3212	121690.0	6521	movi ha enough vital justifi notion creat screen adapt evan saga hollywood excess	4.0
7157	3283	126077.0	6773	nicola cage nt first actor lead group talent friend astray thi movi wo nt creat ruffl in alreadi errat career	1.0
7158	3301	35981.0	1699	brilliant brutal uk crime film sinc jack carter went back newcastl first half gangster no 1 drip style time blood	4.0
7159	3334	14542.0	626	exploit lrb headbang rrb stereotyp in good fun ad bit heart unsettl subject matter	3.0
7160	3356	59939.0	3024	though flirt batho patho oprahf world know still cut way down broken bone	2.0
7161	3379	53131.0	2636	jane learn place girl soften up lose intens made interest charact begin	1.0
7162	3382	79146.0	4076	bottom line piec work brilliantli	3.0
7163	3401	19912.0	883	end up simpli admir thi bit thi perform	2.333333333333333
7164	3402	37374.0	1773	thi best star trek movi in long time	4.0
7165	3407	140954.0	7644	innoc holiday cheer ai nt use	2.0
7166	3435	139731.0	7582	too bad none funni	0.0
7167	3479	51436.0	2533	movi fail portray literarili talent notori subject anyth much dirti old man	0.0
7168	3501	21642.0	969	pull rug out under readi hate one charact realli sympath anoth charact someth happen send in differ direct	2.0
7169	3530	142796.0	7750	obnoxi titl charact provid drama give ad clout thi doc	3.0
7170	3587	110808.0	5871	deftli entertain film smartli play smartli direct	4.0
7171	3595	111366.0	5906	alon scare ani sane person away	1.0
7172	3605	87176.0	4522	savvi director robert j siegel hi cowrit keep stori subtl us in suspens	3.0
7173	3620	134430.0	7252	burn fifth beersoak film feel in almost everi possibl way write direct soggi perform toss	0.0
7174	3630	54372.0	2702	rel effect littl potboil absurd contriv overblown entir implaus final	2.0
7175	3668	77042.0	3963	film empti fetishist violenc in murder casual fun	0.0
7176	3683	66316.0	3364	banal tell may time love one flirt kitsch tale command attent	3.0
7177	3720	84467.0	4369	amateurish quasiimprovis act exercis shot ugli digit video	0.0
7178	3736	148569.0	8084	no amount arti theoriz special effect germanexpressionist accord press note render anyth laughabl	0.0
7179	3751	85437.0	4419	hi first attempt film noir spielberg present fascin flaw look near futur	3.0
7180	3775	11095.0	474	emot strong polit potent piec cinema	4.0
7181	3786	75620.0	3877	bittersweet comedydrama full life hand gestur	3.0
7182	3800	45763.0	2225	tuxedo wa nt bad wa friend david cross would call hungryman portion bad	1.0
7183	3844	4186.0	158	eerili accur depict depress	3.0
7184	3856	42967.0	2075	best black hawk down heart	3.0
7185	3867	84291.0	4356	april 2002 instal american war independ complet load cgi bushel violenc not drop human blood	2.0
7186	3916	152071.0	8297	delici quirki movi terrif screenplay fanci direct michael gondri	4.0
7187	3926	53731.0	2668	thi one war movi focus human interact rather battl action sequenc stronger becaus	4.0
7188	3951	101590.0	5346	lrb rrb devastatingli power astonishingli vivid holocaust drama	4.0
7189	3964	116741.0	6226	use endear cast writerdirector dover kosashvili take slightli dark look relationship sexual kindr	3.0
7190	3965	62338.0	3151	excit documentari	4.0
7191	3972	84677.0	4381	jolt laugh audienc cattl prod	3.0
7192	3977	33119.0	1553	veri stylish beauti photograph far troubl worth fantasi mix realiti actor play one role add confus	2.0
7193	4020	30500.0	1417	tast littl revis work wonder enhanc cultur econom subtext bring richer mean stori moral	3.0
7194	4026	118221.0	6315	thi nt retool genr piec tale guy hi gun amiabl idiosyncrat work	2.0
7195	4031	115263.0	6140	even though know outcom seesaw gener fate in argument compet lawyer ha stomachknot suspens legal thriller testimoni wit lend film reson underton tragedi	3.0
7196	4040	15530.0	666	sleek advert youth anomi never quit equal sum pretens	1.0
7197	4095	74484.0	3818	beauti paean time long past	3.0
7198	4105	94976.0	4955	smart sassi except charm	4.0
7199	4108	83360.0	4305	ice cube nt quit out ripe screwbal idea friday next spread pretti thin	1.0
7200	4124	117800.0	6291	great cast wonder sometim confus flashback movi grow up in dysfunct famili	3.0
7201	4132	123290.0	6618	chang lane anomali hollywood movi wellwritten occasion challeng social drama actual ha someth interest say	4.0
7202	4147	86503.0	4480	glover irrepress eccentr river edg dead man back futur perfect cast role	4.0
7203	4154	144017.0	7817	heedless impetu youth full irrit display in lrb thi rrb meander pointless french comingofag import writerdirector annesophi birot	0.0
7204	4159	12495.0	536	emerg in movi use plot could come animatedmovi screenwrit textbook	1.5
7205	4165	42511.0	2050	strong script power direct splendid product design allow us transport life wladyslaw szpilman not onli pianist good human	4.0
7206	4197	54262.0	2696	drama disclos almost noth	1.0
7207	4257	42561.0	2053	lowkey direct pleasingli emphat in thi properli intens claustrophob tale obsess love	3.0
7208	4286	663.0	24	occur 7 time dure windtalk good indic seriousmind film	3.0
7209	4289	58089.0	2927	yu clearli hope camouflag bad hi movi	1.0
7210	4385	27039.0	1243	boast eyecatch art direct ha forc quirki tone quickli wear out limit welcom	1.0
7211	4406	30210.0	1403	ryosuk ha creat wri win languidli pace medit mean valu famili	2.0
7212	4417	146098.0	7944	also need movi like tim mccann revolut no 9	3.0
7213	4436	55691.0	2785	deriv collect horror scifi clich	0.0
7214	4447	145400.0	7901	lrb clooney rrb debut accus bit undisciplin ha tremend offbeat sens style humor suggest wa influenc filmmak direct especi coen brother steven soderbergh	3.0
7215	4454	119174.0	6370	thi one get good natur warn futur lizard endeavor need adher close law laughter	1.0
7216	4457	128716.0	6924	bonanza wacki sight gag outlandish color scheme corni visual pun appreci equal abstract frank tashlin comedi play recapitul artist career	2.5
